"DATA_YEAR","OFFENDER_ID","INCIDENT_ID","OFFENDER_SEQ_NUM","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2017,106937855,94768684,1,5,25,"M",1,2,25,0
2017,106937892,94768708,1,5,44,"M",1,2,44,0
2017,106938006,94768806,0,,,"",,,,
2017,106938276,94769034,0,,,"",,,,
2017,106938812,94769510,1,5,22,"F",1,2,22,0
2017,106938858,94769541,1,5,47,"M",1,2,47,0
2017,106938926,94769596,1,5,23,"M",1,2,23,0
2017,106938955,94769634,0,,,"",,,,
2017,106939043,94769718,1,5,19,"F",1,1,19,0
2017,106939315,94769946,1,5,35,"M",1,3,35,0
2017,106939463,94770070,1,5,34,"F",1,2,34,0
2017,106939726,94770291,1,4,,"U",0,2,,
2017,106939733,94770291,3,5,23,"M",1,2,23,0
2017,106939729,94770291,2,5,31,"M",1,2,31,0
2017,106940444,94770854,1,5,42,"M",1,2,42,0
2017,106940774,94771104,0,,,"",,,,
2017,106941214,94771439,1,5,56,"M",1,1,56,0
2017,106942144,94772212,0,,,"",,,,
2017,106942259,94772311,0,,,"",,,,
2017,106942705,94772683,0,,,"",,,,
2017,106937904,94768724,1,5,45,"M",1,2,45,0
2017,106937981,94768789,0,,,"",,,,
2017,106938199,94768979,1,5,33,"F",4,2,33,0
2017,106938234,94769001,0,,,"",,,,
2017,106938289,94769037,1,5,31,"M",1,2,31,0
2017,106938407,94769167,1,5,38,"F",1,2,38,0
2017,106938409,94769167,2,5,35,"M",1,2,35,0
2017,106938469,94769200,1,5,16,"M",1,2,16,0
2017,106938517,94769238,1,5,21,"M",1,2,21,0
2017,106938578,94769301,1,5,35,"M",1,2,35,0
2017,106938580,94769301,2,5,28,"F",1,2,28,0
2017,106938666,94769372,1,4,,"U",0,3,,
2017,106938940,94769620,2,5,35,"F",1,2,35,0
2017,106938938,94769620,1,5,35,"M",1,2,35,0
2017,106939037,94769708,1,5,17,"F",1,2,17,0
2017,106939340,94769964,1,5,45,"M",1,2,45,0
2017,106939467,94770069,2,5,51,"F",0,3,51,0
2017,106939462,94770069,1,5,54,"M",1,3,54,0
2017,106939605,94770175,1,4,,"U",0,3,,
2017,106939680,94770256,1,5,46,"M",1,2,46,0
2017,106939779,94770320,1,4,,"U",0,3,,
2017,106939809,94770351,1,5,31,"M",1,2,31,0
2017,106939815,94770351,2,5,22,"F",1,2,22,0
2017,106940480,94770868,1,5,45,"M",1,2,45,0
2017,106940750,94771088,0,,,"",,,,
2017,106940846,94771165,0,,,"",,,,
2017,106941292,94771489,1,5,29,"M",1,2,29,0
2017,106942047,94772121,1,5,25,"M",1,2,25,0
2017,106942312,94772356,0,,,"",,,,
2017,106944166,94773928,1,5,31,"F",1,2,31,0
2017,106944264,94773999,0,,,"",,,,
2017,106944514,94774218,1,5,26,"F",1,2,26,0
2017,106944547,94774242,1,5,43,"M",1,2,43,0
2017,106944568,94774269,1,5,33,"F",2,2,33,0
2017,106944591,94774289,0,,,"",,,,
2017,106944608,94774305,1,5,21,"F",1,2,21,0
2017,106944799,94774477,1,5,42,"M",1,2,42,0
2017,106944807,94774477,2,5,63,"M",1,2,63,0
2017,106944870,94774509,0,,,"",,,,
2017,106944896,94774541,1,5,20,"M",2,2,20,0
2017,106944900,94774541,2,5,20,"M",2,2,20,0
2017,106945137,94774737,1,5,14,"M",1,2,14,0
2017,106945200,94774781,0,,,"",,,,
2017,106945463,94775015,1,5,30,"F",1,2,30,0
2017,106945706,94775202,2,5,18,"M",2,3,18,0
2017,106945680,94775202,1,5,21,"M",2,2,21,0
2017,106945712,94775202,3,5,20,"F",2,2,20,0
2017,106945744,94775226,1,5,23,"M",1,3,23,0
2017,106945785,94775254,1,5,33,"M",1,2,33,0
2017,106945816,94775293,1,5,26,"F",1,2,26,0
2017,106945868,94775324,1,5,22,"M",1,2,22,0
2017,106945932,94775398,0,,,"",,,,
2017,106946030,94775473,1,5,27,"M",2,2,27,0
2017,106946393,94775783,0,,,"",,,,
2017,106946479,94775868,1,5,47,"M",1,2,47,0
2017,106946665,94776044,0,,,"",,,,
2017,106950727,94779361,1,5,17,"F",1,2,17,0
2017,106950917,94779520,1,5,45,"F",1,2,45,0
2017,106951467,94779967,0,,,"",,,,
2017,106951842,94780310,3,5,39,"F",1,2,39,0
2017,106951919,94780356,2,5,15,"M",2,2,15,0
2017,106951958,94780387,1,5,42,"M",1,2,42,0
2017,106952484,94780851,1,5,25,"F",1,2,25,0
2017,106952587,94780940,0,,,"",,,,
2017,106976197,94801036,1,4,,"U",0,3,,
2017,106976499,94801281,1,5,42,"M",1,2,42,0
2017,106976566,94801344,1,4,,"M",2,3,,
2017,106976585,94801367,2,5,30,"M",1,2,30,0
2017,106976569,94801367,1,5,43,"M",1,2,43,0
2017,106976638,94801406,0,,,"",,,,
2017,106977356,94802044,0,,,"",,,,
2017,106978024,94802596,1,5,23,"M",2,2,23,0
2017,106978328,94802881,1,5,38,"M",1,3,38,0
2017,106978362,94802897,1,5,51,"M",2,2,51,0
2017,106978429,94802956,1,5,45,"F",2,3,40,50
2017,106978731,94803221,1,5,31,"M",1,2,31,0
2017,106986643,94810121,0,,,"",,,,
2017,106986721,94810150,2,4,,"M",2,3,,
2017,106986725,94810150,3,4,,"F",2,3,,
2017,106986726,94810150,4,4,,"F",2,3,,
2017,106986719,94810150,1,4,,"M",2,3,,
2017,106986930,94810294,1,5,34,"F",2,3,34,0
2017,106987313,94810607,1,5,30,"M",1,2,30,0
2017,106987799,94810990,1,4,,"U",0,2,,
2017,108572993,96187944,1,4,,"M",1,3,,
2017,108572997,96187944,2,4,,"M",1,3,,
2017,108573006,96187963,1,5,13,"M",2,2,13,0
2017,108573057,96187997,1,5,47,"M",2,2,47,0
2017,108573087,96188039,0,,,"",,,,
2017,108576474,96190960,1,4,,"U",0,2,,
2017,108579438,96193529,0,,,"",,,,
2017,108579741,96193804,0,,,"",,,,
2017,108523239,96144815,1,5,32,"F",1,3,32,0
2017,108523825,96145344,1,5,29,"F",1,2,29,0
2017,108524281,96145726,1,5,28,"M",1,2,28,0
2017,108524335,96145776,1,5,23,"M",2,2,23,0
2017,108524734,96146127,0,,,"",,,,
2017,107000228,94821655,0,,,"",,,,
2017,107000535,94821840,0,,,"",,,,
2017,107000558,94821863,1,5,25,"M",2,2,25,0
2017,107000626,94821918,1,5,16,"M",2,2,16,0
2017,107000962,94822201,1,4,,"M",1,3,,
2017,107001179,94822383,0,,,"",,,,
2017,107001542,94822705,0,,,"",,,,
2017,107001586,94822730,2,5,35,"M",2,3,30,40
2017,107001583,94822730,1,5,35,"M",2,3,30,40
2017,107001588,94822730,4,5,25,"F",2,3,20,30
2017,107001587,94822730,3,5,25,"F",2,3,20,30
2017,107002144,94823193,0,,,"",,,,
2017,107002243,94823264,1,4,,"M",2,3,,
2017,107002320,94823340,1,5,46,"M",1,2,46,0
2017,107002445,94823454,1,5,17,"M",1,2,17,0
2017,107002764,94823736,1,4,,"M",2,3,,
2017,107003009,94823947,1,4,,"M",2,2,,
2017,107003081,94824022,1,4,,"U",0,3,,
2017,107003265,94824157,1,5,28,"M",1,1,28,0
2017,107003303,94824198,1,4,,"M",1,3,,
2017,107003354,94824251,1,5,49,"M",1,2,49,0
2017,107003437,94824319,0,,,"",,,,
2017,107003450,94824332,0,,,"",,,,
2017,107003510,94824389,0,,,"",,,,
2017,107003823,94824668,3,5,8,"F",2,2,8,0
2017,107003821,94824668,2,5,17,"F",2,2,17,0
2017,107003819,94824668,1,5,38,"F",1,2,38,0
2017,107003987,94824821,0,,,"",,,,
2017,107004119,94824921,0,,,"",,,,
2017,107004167,94824965,1,5,26,"F",1,2,26,0
2017,107004393,94825166,0,,,"",,,,
2017,107004644,94825405,0,,,"",,,,
2017,107004766,94825525,1,5,54,"F",2,2,54,0
2017,107004770,94825525,2,5,35,"F",2,2,35,0
2017,107004841,94825581,1,4,,"U",0,2,,
2017,107004888,94825627,1,5,50,"M",1,2,50,0
2017,107004942,94825680,1,5,47,"M",2,2,47,0
2017,107004994,94825715,0,,,"",,,,
2017,107005082,94825787,0,,,"",,,,
2017,107005107,94825814,0,,,"",,,,
2017,107005217,94825927,1,5,16,"M",1,1,16,0
2017,107005219,94825927,2,5,53,"M",1,2,53,0
2017,107005416,94826097,0,,,"",,,,
2017,107005445,94826129,0,,,"",,,,
2017,107005568,94826248,0,,,"",,,,
2017,107005778,94826433,1,5,45,"F",2,2,45,0
2017,107005858,94826511,1,5,35,"F",2,3,30,40
2017,107006002,94826645,1,5,45,"M",4,2,45,0
2017,107006050,94826692,0,,,"",,,,
2017,107006147,94826771,0,,,"",,,,
2017,107006216,94826840,1,5,27,"M",2,2,25,30
2017,107006313,94826913,0,,,"",,,,
2017,107006330,94826925,1,5,39,"M",1,2,39,0
2017,107006344,94826952,0,,,"",,,,
2017,107006423,94827019,2,5,88,"M",2,3,88,0
2017,107006420,94827019,1,5,10,"M",2,3,10,0
2017,107006574,94827155,1,4,,"U",0,2,,
2017,107006635,94827199,1,4,,"M",1,3,,
2017,107006714,94827286,1,5,17,"M",2,3,16,18
2017,107006719,94827286,2,5,17,"M",2,3,16,18
2017,107006753,94827315,0,,,"",,,,
2017,107006815,94827378,1,5,31,"M",1,2,31,0
2017,107006833,94827398,0,,,"",,,,
2017,107006922,94827468,0,,,"",,,,
2017,107006988,94827525,0,,,"",,,,
2017,107007028,94827559,0,,,"",,,,
2017,107007076,94827606,0,,,"",,,,
2017,107007098,94827625,1,5,25,"F",1,2,24,26
2017,107007164,94827692,1,5,20,"M",1,3,20,0
2017,107007228,94827751,0,,,"",,,,
2017,107007345,94827838,0,,,"",,,,
2017,108525122,96146473,0,,,"",,,,
2017,108526699,96147877,1,5,41,"M",1,2,41,0
2017,108526839,96147992,1,5,29,"F",1,2,29,0
2017,108526919,96148061,1,5,12,"F",1,2,12,0
2017,108527039,96148166,1,5,18,"F",1,2,18,0
2017,108527190,96148288,1,5,51,"M",1,2,51,0
2017,108527345,96148421,1,5,15,"F",1,2,15,0
2017,108527620,96148659,1,5,19,"M",1,2,19,0
2017,108527623,96148659,2,5,17,"M",1,2,17,0
2017,108527674,96148695,1,5,68,"F",1,2,68,0
2017,108528436,96149300,1,5,18,"M",2,2,18,0
2017,108528439,96149300,2,5,25,"F",2,2,25,0
2017,108528533,96149397,1,5,31,"M",2,2,31,0
2017,108529514,96150237,1,5,31,"M",2,2,31,0
2017,108529525,96150246,1,5,34,"F",2,2,34,0
2017,108529561,96150276,1,5,32,"F",1,2,32,0
2017,108529787,96150459,0,,,"",,,,
2017,108530521,96151078,0,,,"",,,,
2017,108530575,96151134,1,5,36,"M",2,2,36,0
2017,108531150,96151599,1,5,28,"M",1,2,28,0
2017,108531790,96152162,2,5,51,"M",1,2,51,0
2017,109548641,97032072,2,5,35,"M",2,2,35,0
2017,109548640,97032072,1,5,48,"F",2,2,48,0
2017,109549196,97032561,1,5,46,"M",2,2,46,0
2017,109911665,97344562,1,5,33,"M",1,2,33,0
2017,109911837,97344695,1,5,34,"F",1,3,34,0
2017,109912508,97345270,0,,,"",,,,
2017,109145182,96685079,0,,,"",,,,
2017,109145773,96685607,1,5,12,"M",1,2,12,0
2017,109145774,96685607,2,5,10,"M",1,2,10,0
2017,109145775,96685607,3,4,,"M",1,2,,
2017,109146065,96685875,0,,,"",,,,
2017,109146294,96686088,1,5,38,"M",1,2,38,0
2017,109146303,96686099,1,5,21,"M",1,2,21,0
2017,109146316,96686108,1,5,28,"M",1,2,28,0
2017,109146340,96686131,0,,,"",,,,
2017,109146697,96686448,1,5,24,"M",1,2,24,0
2017,109146792,96686535,1,5,21,"F",2,2,21,0
2017,109146831,96686558,1,4,,"U",0,3,,
2017,109147079,96686788,1,5,45,"M",1,2,45,0
2017,109147101,96686804,1,4,,"U",0,3,,
2017,109147057,96686858,1,5,29,"M",1,2,29,0
2017,109147174,96686878,1,5,28,"M",0,3,27,29
2017,109147204,96686907,1,5,24,"M",1,2,24,0
2017,109147238,96686940,1,5,22,"M",1,2,22,0
2017,109147264,96686959,1,4,,"M",2,3,,
2017,109147300,96686988,1,5,19,"M",1,1,19,0
2017,109147524,96687184,1,5,53,"M",1,2,53,0
2017,109147600,96687254,1,5,18,"M",1,2,18,0
2017,109147703,96687351,1,4,,"U",0,3,,
2017,109147690,96687352,1,5,27,"F",1,2,27,0
2017,109147714,96687354,1,4,,"U",0,3,,
2017,109147911,96687529,1,4,,"U",0,3,,
2017,109147916,96687536,1,4,,"U",0,3,,
2017,109148032,96687633,1,4,,"U",0,3,,
2017,109148052,96687650,1,4,,"U",0,3,,
2017,109148092,96687690,1,5,21,"M",1,2,21,0
2017,109148227,96687808,1,4,,"U",0,3,,
2017,109148255,96687840,1,5,22,"M",1,3,20,25
2017,109148447,96688020,2,4,,"M",0,3,,
2017,109148441,96688020,1,4,,"M",0,3,,
2017,109148450,96688020,3,4,,"M",0,3,,
2017,109148513,96688082,1,5,45,"M",1,2,45,0
2017,109148514,96688082,2,5,45,"M",1,2,45,0
2017,109148582,96688137,1,4,,"U",0,3,,
2017,109148583,96688139,1,4,,"U",0,3,,
2017,109148688,96688235,1,5,37,"F",1,2,37,0
2017,109148725,96688259,1,5,13,"M",1,2,13,0
2017,109148824,96688348,1,5,21,"F",2,2,21,0
2017,109148865,96688374,1,4,,"U",0,3,,
2017,109148856,96688392,2,5,24,"M",1,2,24,0
2017,109148851,96688392,1,4,,"U",0,3,,
2017,109148858,96688392,3,5,24,"M",1,2,24,0
2017,109148988,96688500,1,5,21,"M",1,2,21,0
2017,109149030,96688530,1,5,32,"M",2,2,32,0
2017,109149258,96688714,1,5,42,"M",1,2,42,0
2017,109149286,96688756,1,4,,"U",0,3,,
2017,109149298,96688762,1,4,,"M",0,3,,
2017,109149365,96688821,1,4,,"M",1,3,,
2017,109149518,96688962,1,5,26,"M",1,2,26,0
2017,109149527,96688975,1,5,25,"M",2,2,25,0
2017,109149550,96688994,1,5,28,"F",1,2,28,0
2017,109149551,96688994,2,5,19,"M",1,2,19,0
2017,109149564,96689008,1,5,28,"M",1,2,28,0
2017,109149608,96689052,1,5,26,"M",1,2,26,0
2017,109149651,96689089,1,4,,"U",0,3,,
2017,109149649,96689093,1,4,,"U",0,3,,
2017,109149660,96689096,1,5,17,"F",1,2,17,0
2017,109149705,96689139,2,4,,"F",2,3,,
2017,109149701,96689139,1,4,,"M",1,3,,
2017,109149841,96689281,2,5,23,"F",1,2,23,0
2017,109149838,96689281,1,5,29,"F",1,2,29,0
2017,109149867,96689297,1,5,39,"F",1,2,39,0
2017,109149929,96689357,1,4,,"U",0,3,,
2017,109149924,96689356,1,4,,"U",0,3,,
2017,109150125,96689509,1,5,18,"F",1,2,18,0
2017,109150201,96689578,1,5,33,"M",1,2,33,0
2017,109150205,96689583,2,4,,"F",1,2,,
2017,109150208,96689583,3,4,,"F",1,3,,
2017,109150198,96689583,1,4,,"M",2,3,,
2017,109150200,96689590,1,4,,"U",0,2,,
2017,109150254,96689624,2,5,22,"F",2,2,20,25
2017,109150249,96689624,1,5,22,"M",2,2,20,25
2017,109150273,96689642,1,4,,"U",0,3,,
2017,109150284,96689659,2,4,,"M",2,3,,
2017,109150287,96689659,3,4,,"M",2,3,,
2017,109150280,96689659,1,4,,"U",0,3,,
2017,109150391,96689756,1,5,25,"F",1,2,25,0
2017,109150394,96689756,2,5,49,"F",1,2,49,0
2017,109150406,96689776,1,5,37,"M",1,1,37,0
2017,109150434,96689799,1,4,,"U",0,3,,
2017,109150505,96689856,1,4,,"U",0,3,,
2017,109150520,96689871,1,4,,"U",0,3,,
2017,109150545,96689887,1,4,,"U",0,3,,
2017,109150556,96689897,1,4,,"U",0,3,,
2017,109150551,96689895,2,5,21,"M",1,2,21,0
2017,109150544,96689895,1,5,27,"M",1,2,27,0
2017,109150553,96689938,2,5,21,"M",1,3,18,25
2017,109150570,96689938,5,5,21,"M",1,3,18,25
2017,109150567,96689938,4,5,21,"M",1,3,18,25
2017,109150598,96689938,6,5,21,"F",1,3,18,25
2017,109150549,96689938,1,5,21,"M",1,3,18,25
2017,109150564,96689938,3,5,21,"M",1,3,18,25
2017,109150652,96689987,1,4,,"U",0,3,,
2017,109150692,96690020,1,5,29,"F",1,2,29,0
2017,109150761,96690085,1,4,,"U",0,3,,
2017,109150835,96690151,1,5,34,"F",1,2,34,0
2017,109150857,96690179,1,5,57,"F",1,3,57,0
2017,109150878,96690213,1,5,34,"F",1,2,34,0
2017,109150925,96690241,1,5,39,"F",1,2,39,0
2017,109150945,96690266,1,4,,"U",0,3,,
2017,109150961,96690275,1,5,17,"M",2,2,17,0
2017,109150984,96690293,1,4,,"U",0,3,,
2017,109150996,96690309,1,5,35,"F",1,2,35,0
2017,109151038,96690339,1,5,36,"M",1,2,36,0
2017,109151036,96690345,1,4,,"F",1,2,,
2017,109151067,96690363,1,5,23,"M",2,2,23,0
2017,109151151,96690443,1,5,40,"M",1,2,40,0
2017,109151174,96690465,1,4,,"U",0,3,,
2017,109151172,96690468,1,4,,"U",0,3,,
2017,109151185,96690479,1,5,38,"M",1,2,38,0
2017,109151199,96690488,2,5,22,"F",2,2,22,0
2017,109151197,96690488,1,5,23,"F",2,2,23,0
2017,109151380,96690649,1,5,43,"M",1,2,43,0
2017,109151392,96690658,1,5,37,"M",1,2,37,0
2017,109151481,96690736,1,5,22,"F",1,2,22,0
2017,109151503,96690754,2,5,27,"F",1,2,27,0
2017,109151500,96690754,1,5,27,"F",1,2,27,0
2017,109151612,96690845,2,5,27,"M",1,2,27,0
2017,109151610,96690845,1,5,24,"F",1,2,24,0
2017,109151619,96690855,1,4,,"M",1,3,,
2017,109151620,96690861,1,5,29,"M",1,2,29,0
2017,109151680,96690905,5,5,18,"F",2,3,18,0
2017,109151664,96690905,2,4,,"F",2,3,,
2017,109151663,96690905,1,5,18,"F",2,3,18,0
2017,109151668,96690905,3,4,,"M",2,3,,
2017,109151674,96690905,4,4,,"M",2,3,,
2017,109151676,96690904,2,5,33,"M",1,2,33,0
2017,108522191,96143892,1,5,24,"M",1,2,24,0
2017,108522630,96144277,0,,,"",,,,
2017,108522719,96144364,1,5,51,"M",1,2,51,0
2017,103832178,92066457,2,4,,"U",0,3,,
2017,103832175,92066457,1,5,30,"M",2,2,21,40
2017,103832316,92066551,1,5,54,"M",1,2,54,0
2017,103832440,92066656,1,5,23,"M",2,2,23,0
2017,103832669,92066840,0,,,"",,,,
2017,103832907,92067035,1,4,,"U",0,3,,
2017,103833847,92067801,1,5,37,"F",0,2,25,50
2017,103833948,92067885,1,5,67,"M",1,2,67,0
2017,103834043,92067956,0,,,"",,,,
2017,103834127,92068031,1,5,28,"F",2,2,28,0
2017,103834208,92068089,1,5,45,"M",1,2,45,0
2017,103834883,92068639,0,,,"",,,,
2017,103838442,92071583,1,5,42,"M",1,2,42,0
2017,103839833,92072800,0,,,"",,,,
2017,103839868,92072840,1,5,22,"M",1,2,22,0
2017,103839909,92072885,0,,,"",,,,
2017,103840037,92073001,0,,,"",,,,
2017,103840124,92073077,0,,,"",,,,
2017,103840306,92073242,1,5,75,"F",1,2,75,0
2017,103840652,92073545,0,,,"",,,,
2017,103840687,92073605,0,,,"",,,,
2017,103840845,92073716,0,,,"",,,,
2017,103841005,92073857,1,5,35,"F",1,1,35,0
2017,103841142,92073979,1,5,26,"M",1,2,26,0
2017,103841144,92073979,2,5,26,"F",1,2,26,0
2017,103841517,92074305,0,,,"",,,,
2017,103841710,92074468,0,,,"",,,,
2017,103842675,92075307,0,,,"",,,,
2017,103844042,92076471,0,,,"",,,,
2017,103844058,92076485,1,5,33,"M",2,2,33,0
2017,103844405,92076792,3,5,40,"M",1,2,40,0
2017,103844398,92076792,1,5,26,"F",2,3,26,0
2017,103844401,92076792,2,5,33,"F",1,2,33,0
2017,103844807,92077118,1,5,53,"M",1,2,53,0
2017,103844883,92077189,0,,,"",,,,
2017,103845064,92077316,1,5,17,"M",2,3,17,0
2017,103848192,92080013,0,,,"",,,,
2017,103848238,92080051,0,,,"",,,,
2017,103848292,92080108,1,5,26,"M",1,1,26,0
2017,103848294,92080108,2,5,26,"M",1,1,26,0
2017,103848374,92080163,1,5,22,"M",1,2,22,0
2017,103848414,92080197,1,5,49,"F",1,2,49,0
2017,103851047,92082409,0,,,"",,,,
2017,103851520,92082824,0,,,"",,,,
2017,103852075,92083297,1,5,41,"M",1,2,41,0
2017,103852671,92083817,1,5,26,"M",1,2,26,0
2017,103887158,92114362,1,4,,"M",2,2,,
2017,103887168,92114367,2,5,21,"M",2,2,21,0
2017,103887169,92114367,3,4,,"F",2,3,,
2017,103887167,92114367,1,5,20,"M",2,3,20,0
2017,103887188,92114390,1,5,35,"M",1,2,35,0
2017,103887189,92114390,2,5,35,"M",1,2,35,0
2017,103887242,92114436,0,,,"",,,,
2017,103887267,92114459,1,5,12,"M",2,3,12,0
2017,103887278,92114467,1,5,34,"M",2,2,30,39
2017,103887288,92114476,1,5,45,"M",1,2,45,0
2017,103887355,92114526,1,5,44,"M",2,2,44,0
2017,103887487,92114635,0,,,"",,,,
2017,103887498,92114641,0,,,"",,,,
2017,103887502,92114643,2,5,32,"M",2,2,32,0
2017,103887501,92114643,1,5,33,"M",2,3,33,0
2017,103887497,92114653,1,4,,"U",0,3,,
2017,103887499,92114653,2,4,,"U",0,3,,
2017,103887516,92114656,3,4,,"F",1,3,,
2017,103887515,92114656,2,5,18,"M",1,2,17,19
2017,103887514,92114656,1,5,21,"M",1,2,18,25
2017,103887598,92114698,2,4,,"M",2,3,,
2017,103887596,92114698,1,5,40,"M",2,2,40,0
2017,103887611,92114704,1,4,,"U",0,3,,
2017,103887652,92114736,1,5,16,"M",2,2,16,0
2017,103887687,92114766,1,4,,"M",2,2,,
2017,103887688,92114766,2,4,,"M",1,3,,
2017,103887693,92114769,1,5,26,"M",2,2,26,0
2017,103887714,92114786,1,5,40,"F",2,2,40,0
2017,103887992,92115034,1,5,11,"M",2,2,11,0
2017,107002884,94823848,0,,,"",,,,
2017,107002909,94823878,1,5,33,"M",2,2,33,0
2017,107003058,94824003,3,4,,"F",1,1,,
2017,107003046,94824003,1,5,19,"F",1,1,19,0
2017,107003053,94824003,2,4,,"F",1,1,,
2017,107003233,94824136,0,,,"",,,,
2017,107003349,94824238,1,4,,"M",0,3,,
2017,107003389,94824272,0,,,"",,,,
2017,107003424,94824315,0,,,"",,,,
2017,107003461,94824346,2,5,15,"M",1,2,15,0
2017,107003458,94824346,1,5,15,"M",1,2,15,0
2017,107003462,94824346,3,5,15,"M",1,2,15,0
2017,107003505,94824381,0,,,"",,,,
2017,107003521,94824397,1,5,25,"M",2,2,23,27
2017,107003562,94824443,0,,,"",,,,
2017,107003582,94824462,0,,,"",,,,
2017,107003684,94824554,2,4,,"M",0,3,,
2017,107003682,94824554,1,4,,"M",0,3,,
2017,107003716,94824582,2,5,16,"M",2,2,16,0
2017,107003713,94824582,1,5,12,"M",2,2,12,0
2017,107003734,94824588,1,5,48,"M",2,2,48,0
2017,107003766,94824621,1,4,,"M",1,3,,
2017,107003762,94824626,0,,,"",,,,
2017,107003770,94824634,1,5,22,"M",1,1,22,0
2017,107003774,94824634,2,5,21,"M",1,1,21,0
2017,107003789,94824643,1,5,43,"M",1,2,43,0
2017,107003803,94824656,2,4,,"F",0,3,,
2017,107003805,94824656,3,4,,"M",0,3,,
2017,107003801,94824656,1,4,,"M",0,3,,
2017,107003815,94824672,1,5,35,"M",2,2,35,0
2017,107003853,94824697,1,5,18,"M",2,2,18,0
2017,107003868,94824732,0,,,"",,,,
2017,107003894,94824741,1,5,34,"F",2,2,34,0
2017,107003917,94824759,1,5,55,"M",1,3,55,0
2017,106996833,94818653,1,4,,"F",0,3,,
2017,106997045,94818828,1,5,26,"F",1,3,26,0
2017,106997060,94818845,0,,,"",,,,
2017,106997072,94818918,1,5,32,"F",1,2,32,0
2017,106997245,94818992,0,,,"",,,,
2017,106997256,94819018,1,4,,"M",2,2,,
2017,106997347,94819087,0,,,"",,,,
2017,106997372,94819108,0,,,"",,,,
2017,106997677,94819371,2,5,27,"M",2,3,25,30
2017,106997674,94819371,1,5,27,"M",2,3,25,30
2017,106997955,94819628,2,5,31,"M",2,2,31,0
2017,106997952,94819628,1,5,31,"F",1,3,31,0
2017,106997965,94819634,2,5,35,"F",2,2,35,0
2017,106997963,94819634,1,5,21,"F",2,2,21,0
2017,106998098,94819734,0,,,"",,,,
2017,106998216,94819846,0,,,"",,,,
2017,104884309,92977503,1,4,,"U",0,3,,
2017,104884346,92977532,2,5,29,"F",1,2,29,0
2017,104884344,92977532,1,5,32,"F",1,2,32,0
2017,104884356,92977543,1,5,14,"F",1,2,14,0
2017,104884357,92977571,2,5,49,"M",1,2,49,0
2017,104884355,92977571,1,5,48,"F",1,2,48,0
2017,104884527,92977685,1,5,40,"M",1,1,35,45
2017,104884539,92977695,1,5,23,"M",1,2,23,0
2017,104884564,92977717,1,5,48,"M",1,2,48,0
2017,104884815,92977945,1,5,18,"M",1,2,18,0
2017,104884914,92978016,1,4,,"U",0,3,,
2017,104885005,92978094,1,5,16,"M",1,2,16,0
2017,104886057,92978989,1,5,49,"M",1,2,49,0
2017,104886138,92979073,1,4,,"U",0,3,,
2017,104886284,92979207,1,5,27,"M",1,3,27,0
2017,104886301,92979248,1,5,39,"M",1,2,39,0
2017,104886398,92979301,1,5,9,"M",1,2,9,0
2017,104886429,92979333,1,5,28,"M",1,3,28,0
2017,104886435,92979341,0,,,"",,,,
2017,104886526,92979420,5,5,19,"F",1,2,19,0
2017,104432774,92584540,1,5,57,"F",1,2,57,0
2017,104432793,92584561,2,5,18,"M",1,2,18,0
2017,104432797,92584561,3,5,20,"M",2,2,20,0
2017,104432798,92584561,4,5,18,"M",2,2,18,0
2017,104432790,92584561,1,5,17,"F",1,2,17,0
2017,104432896,92584643,1,5,17,"F",1,2,17,0
2017,104432993,92584733,1,5,40,"M",2,2,40,0
2017,104433170,92584898,1,5,43,"M",1,2,43,0
2017,104433332,92585050,1,4,,"U",0,3,,
2017,104433385,92585095,0,,,"",,,,
2017,104433799,92585458,1,5,16,"M",1,2,16,0
2017,104433817,92585502,0,,,"",,,,
2017,104433900,92585568,1,5,21,"F",1,2,21,0
2017,104433908,92585568,2,5,26,"F",1,2,26,0
2017,104434702,92586300,1,5,30,"M",1,2,30,0
2017,104434813,92586402,0,,,"",,,,
2017,104434871,92586453,0,,,"",,,,
2017,104435078,92586660,1,5,16,"M",1,3,16,0
2017,104435086,92586670,0,,,"",,,,
2017,104435105,92586684,0,,,"",,,,
2017,104435459,92587013,0,,,"",,,,
2017,104435527,92587082,1,5,46,"M",1,2,46,0
2017,104435739,92587273,0,,,"",,,,
2017,104435844,92587368,0,,,"",,,,
2017,104435968,92587483,0,,,"",,,,
2017,104436331,92587824,0,,,"",,,,
2017,104436427,92587915,0,,,"",,,,
2017,104436572,92588051,0,,,"",,,,
2017,104436620,92588102,0,,,"",,,,
2017,104436695,92588177,0,,,"",,,,
2017,104436810,92588286,1,5,35,"F",1,2,35,0
2017,104437007,92588472,0,,,"",,,,
2017,104437484,92588929,1,5,26,"F",2,2,26,0
2017,104430910,92582827,0,,,"",,,,
2017,104431063,92582981,0,,,"",,,,
2017,104431151,92583050,1,4,,"U",0,3,,
2017,104431217,92583116,1,5,29,"M",1,2,29,0
2017,104431482,92583340,1,5,42,"M",1,2,42,0
2017,104431610,92583469,1,5,32,"M",1,2,32,0
2017,104431629,92583487,1,5,35,"M",1,2,35,0
2017,104431707,92583562,0,,,"",,,,
2017,104431838,92583682,1,5,37,"F",0,2,25,50
2017,104432684,92584454,1,5,19,"M",1,1,19,0
